Member_number,Date,productId,items
2966,08-10-2014,163,1
3795,04-02-2014,37,2
2970,11-11-2014,101,3
4468,02-05-2014,136,3
1244,25-11-2014,17,1
4121,25-07-2014,66,1
3424,08-05-2014,2,3
1341,21-04-2014,113,2
3801,25-08-2014,6,1
2230,24-07-2014,141,3
2323,27-12-2014,38,3
2907,02-11-2014,33,1
2447,26-07-2014,38,2
4272,15-05-2014,17,2
1433,22-09-2014,18,2
3846,04-08-2014,31,1
4694,05-12-2014,18,1
1748,27-07-2014,41,1
4410,24-11-2014,50,2
4636,26-03-2014,24,2
1867,19-11-2014,44,1
4334,16-03-2014,62,1
1034,24-02-2014,18,1
3461,19-05-2014,14,2
2488,26-08-2014,4,3
4150,24-03-2014,32,3
2412,12-12-2014,38,2
3505,31-07-2014,20,1
2718,11-08-2014,70,1
2564,14-01-2014,5,1
2005,18-10-2014,104,1
3835,03-02-2014,136,2
2402,29-09-2014,89,3
4343,26-04-2014,86,3
2562,30-04-2014,2,2
2753,23-02-2014,74,1
4553,04-11-2014,18,3
3760,07-03-2014,5,2
3729,24-12-2014,44,1
1674,07-06-2014,38,3
3817,29-12-2014,59,2
4933,02-07-2014,38,3
3836,14-06-2014,4,3
4925,26-09-2014,17,2
4886,04-07-2014,104,2
4504,21-01-2014,5,3
3830,28-01-2014,65,3
4234,22-01-2014,73,2
1727,11-08-2014,101,1
2511,10-11-2014,13,1
4232,07-07-2014,119,1
3081,18-07-2014,12,1
4906,17-07-2014,17,2
4018,28-02-2014,119,1
2890,13-02-2014,38,3
1822,05-06-2014,46,1
3849,18-02-2014,84,2
3238,03-07-2014,50,1
4458,21-03-2014,53,1
1522,24-12-2014,77,2
1419,08-12-2014,20,1
4652,26-08-2014,14,2
3896,06-04-2014,38,1
2754,04-06-2014,39,2
2068,21-07-2014,27,1
2522,17-07-2014,15,3
4434,28-01-2014,114,3
4896,05-03-2014,74,2
3462,21-09-2014,12,2
1341,08-11-2014,50,2
4036,14-06-2014,69,3
1811,13-11-2014,16,2
2247,11-08-2014,104,1
3727,13-07-2014,24,2
2626,09-08-2014,96,2
3225,19-09-2014,74,1
1483,25-01-2014,18,1
2062,22-08-2014,66,3
3310,09-09-2014,5,1
4500,25-10-2014,28,1
3643,06-03-2014,12,2
1887,05-04-2014,75,3
2196,12-02-2014,18,1
1791,02-02-2014,154,3
1402,14-10-2014,5,1
2279,03-01-2014,6,3
1650,20-01-2014,5,1
3776,02-07-2014,64,2
3753,28-12-2014,37,3
4868,24-12-2014,17,3
3682,24-12-2014,71,1
2344,20-11-2014,2,3
2585,17-05-2014,2,1
3839,21-06-2014,46,3
4747,11-05-2014,50,3
3900,12-06-2014,71,2
1146,21-02-2014,22,2
4683,09-07-2014,5,3
3775,06-03-2014,74,2
1816,20-06-2014,116,3
4624,12-06-2014,70,1
1108,22-05-2014,74,3
3942,05-11-2014,75,3
3257,02-09-2014,17,2
3329,09-11-2014,75,2
4272,14-08-2014,24,1
4292,16-05-2014,20,1
1694,01-10-2014,5,1
2431,17-01-2014,38,3
1026,08-03-2014,5,1
3137,27-02-2014,74,1
4153,28-09-2014,20,2
3026,30-03-2014,103,2
3106,20-04-2014,56,1
1419,12-03-2014,27,1
4656,02-03-2014,91,3
3119,01-10-2014,2,3
3628,01-08-2014,118,2
2236,27-11-2014,111,1
1472,15-02-2014,31,1
4652,11-09-2014,96,1
3044,17-09-2014,44,1
4570,04-04-2014,4,1
2855,13-06-2014,41,3
1344,28-01-2014,73,3
1586,11-03-2014,11,1
2390,22-10-2014,2,3
1425,24-06-2014,38,3
2736,13-05-2014,75,1
1621,13-02-2014,39,3
2904,28-09-2014,74,1
1285,21-06-2014,11,3
4251,14-11-2014,69,1
4314,15-06-2014,44,1
1037,06-06-2014,100,3
3115,29-10-2014,126,3
3550,17-04-2014,38,2
1285,29-05-2014,114,1
2806,13-03-2014,66,1
2751,08-02-2014,71,1
2001,05-02-2014,14,1
3895,17-02-2014,4,3
3527,03-11-2014,77,3
3033,28-02-2014,58,2
2761,31-01-2014,75,1
1011,15-02-2014,17,2
3703,30-04-2014,45,2
3595,06-01-2014,17,2
4169,09-08-2014,69,2
2025,31-05-2014,154,2
1430,12-01-2014,128,3
1410,25-12-2014,5,3
4588,02-09-2014,129,2
4291,07-08-2014,35,3
3444,08-04-2014,71,3
4134,26-12-2014,17,2
2365,14-08-2014,44,3
2816,18-01-2014,75,3
1146,28-03-2014,65,1
2071,24-03-2014,81,2
1291,01-08-2014,123,1
4490,21-01-2014,2,1
4280,26-06-2014,17,2
2056,19-12-2014,54,1
4112,08-09-2014,17,1
2416,16-02-2014,24,3
2955,07-06-2014,24,1
4403,11-01-2014,4,2
3164,24-09-2014,18,3
3038,13-04-2014,38,3
2231,22-06-2014,11,3
2079,25-02-2014,4,2
4152,07-12-2014,5,2
1891,05-07-2014,64,2
3811,21-07-2014,18,1
4129,10-11-2014,100,1
4016,23-07-2014,2,3
2556,02-09-2014,95,3
1369,08-02-2014,83,2
4799,08-08-2014,4,2
3081,26-05-2014,18,1
4007,05-10-2014,18,1
2407,17-03-2014,4,2
1265,05-12-2014,22,2
4422,24-03-2014,45,1
3864,12-12-2015,119,3
2766,19-08-2015,2,3
3953,13-05-2015,20,1
4526,24-08-2015,5,1
1468,09-10-2015,18,3
4982,01-08-2015,11,1
3450,27-04-2015,80,3
1330,02-11-2015,131,3
4456,17-04-2015,136,1
4606,30-03-2015,12,2
3773,27-11-2015,53,2
4593,12-02-2015,60,2
2244,28-01-2015,76,2
4296,26-08-2015,73,2
3296,02-03-2015,39,2
1114,10-07-2015,83,2
3480,07-05-2015,4,1
3842,14-10-2015,2,1
1715,21-05-2015,36,2
4052,21-04-2015,71,1
2663,28-05-2015,18,3
1861,19-05-2015,17,2
2181,23-06-2015,24,3
2319,10-05-2015,18,1
4277,06-12-2015,47,2
2193,07-01-2015,76,3
3589,05-10-2015,45,1
3144,19-06-2015,70,2
4044,26-08-2015,114,2
4048,08-05-2015,69,3
2272,31-01-2015,50,3
4637,14-05-2015,61,3
3640,26-01-2015,2,1
2599,22-11-2015,4,3
1363,14-10-2015,99,3
3560,27-09-2015,14,3
1228,23-02-2015,50,2
3749,09-03-2015,2,3
1358,29-12-2015,14,3
2586,26-10-2015,74,1
4626,24-12-2015,22,1
1857,10-09-2015,14,3
2646,11-11-2015,53,1
4242,09-12-2015,109,1
2344,14-02-2015,38,1
1646,15-08-2015,5,2
3450,08-03-2015,80,3
4645,29-12-2015,5,3
3154,10-04-2015,76,3
2037,19-04-2015,24,1
2078,16-10-2015,44,1
2444,12-05-2015,38,1
2100,13-10-2015,2,2
4689,04-06-2015,24,1
4430,22-02-2015,4,2
1997,26-10-2015,49,3
3414,05-02-2015,4,1
2289,06-09-2015,12,2
3137,24-08-2015,28,2
1696,01-03-2015,100,1
1332,03-04-2015,101,2
4748,24-03-2015,18,1
4505,17-04-2015,4,2
4336,27-04-2015,44,3
2800,17-03-2015,119,3
4456,21-03-2015,85,3
3537,12-07-2015,27,1
1331,29-04-2015,28,3
1140,26-06-2015,85,3
1976,14-10-2015,17,3
3353,13-04-2015,78,1
2190,14-05-2015,22,2
3221,29-06-2015,24,1
4878,21-09-2015,62,1
2291,20-09-2015,20,3
2542,08-03-2015,114,2
3770,13-01-2015,45,3
3892,20-07-2015,18,3
2515,22-07-2015,5,1
4687,13-01-2015,104,1
3743,06-05-2015,154,1
1031,15-10-2015,26,3
4245,04-06-2015,74,2
1851,29-06-2015,4,2
1788,20-12-2015,129,3
3166,15-01-2015,104,2
4108,27-09-2015,16,3
4078,25-04-2015,3,2
1784,26-09-2015,103,3
4001,21-06-2015,70,2
3202,14-11-2015,38,1
1939,15-07-2015,119,1
2530,30-08-2015,115,1
2893,12-12-2015,73,1
3666,16-02-2015,2,3
1123,12-11-2015,99,2
1098,07-05-2015,5,3
4319,21-05-2015,95,1
4761,01-03-2015,45,2
3790,26-07-2015,121,3
4296,28-07-2015,115,1
4450,30-07-2015,24,2
2434,18-09-2015,85,2
3779,10-11-2015,119,1
1613,03-08-2015,34,1
3209,28-12-2015,80,2
4895,07-09-2015,69,1
1654,25-03-2015,117,3
1126,29-04-2015,119,1
1254,19-04-2015,53,1
3168,02-05-2015,163,1
1892,30-09-2015,73,2
1936,20-05-2015,44,2
3132,30-07-2015,115,1
4316,11-01-2015,11,2
4375,05-10-2015,35,1
3468,08-07-2015,80,3
2488,19-08-2015,22,2
1769,30-12-2015,66,1
4937,10-04-2015,44,2
3389,17-08-2015,4,3
1439,13-08-2015,2,3
2542,24-11-2015,70,1
2065,22-01-2015,27,2
3830,10-07-2015,16,3
3686,01-04-2015,27,2
2774,28-10-2015,51,1
2204,16-07-2015,50,3
4833,10-03-2015,52,3
1477,08-02-2015,60,2
4697,11-09-2015,24,3
2435,29-09-2015,2,1
2164,19-03-2015,12,1
3557,02-02-2015,128,3
4319,08-11-2015,17,1
3615,13-08-2015,47,3
1902,21-10-2015,18,3
4390,20-01-2015,128,3
1985,26-11-2015,5,3
1265,29-09-2015,32,2
2023,31-08-2015,131,3
4288,25-09-2015,137,1
2261,29-06-2015,28,2
3073,17-01-2015,76,1
2406,04-09-2015,4,3
3983,20-07-2015,35,1
1737,23-01-2015,1,2
1304,30-04-2015,136,1
4227,20-08-2015,18,2
3987,17-06-2015,5,3
4127,12-11-2015,45,3
1734,20-03-2015,20,1
2770,15-07-2015,27,1
1454,13-01-2015,5,3
2256,21-08-2015,69,3
2625,18-11-2015,119,1
4335,05-12-2015,75,3
3738,24-05-2015,44,2
2394,19-08-2015,54,2
1927,15-05-2015,73,1
3681,14-10-2015,75,1
2435,30-08-2015,4,3
1728,15-08-2015,58,3
4708,14-04-2015,25,2
1010,31-07-2015,5,1
3735,20-04-2015,70,1
3331,19-05-2015,38,1
2383,05-10-2015,24,1
1160,20-11-2015,123,2
4890,22-04-2015,4,2
3513,29-05-2015,50,1
2525,14-01-2015,71,2
3708,03-09-2015,154,1
4746,06-06-2015,2,2
4784,11-09-2015,114,3
2051,02-01-2015,151,2
4745,12-04-2015,38,1
4364,17-01-2015,34,3
1493,23-02-2015,114,1
1330,18-05-2015,38,3
1777,10-07-2015,12,3
2633,10-07-2015,56,2
1917,23-01-2015,2,2
4891,09-01-2015,5,3
3828,15-06-2015,46,3
2282,11-05-2015,56,3
2743,10-08-2015,65,1
2704,18-11-2015,5,2
4170,11-07-2015,12,1
3867,07-09-2015,74,2
2592,23-04-2015,70,1
1894,03-10-2015,38,2
2348,08-09-2015,119,3
3747,24-02-2015,20,3
4220,21-08-2015,5,2
4504,04-09-2015,38,3
3175,23-11-2015,101,3
4240,28-06-2015,71,1
4608,25-11-2015,14,2
3053,03-12-2015,100,3
4096,29-06-2015,142,2
2517,28-01-2015,39,1
1899,24-10-2015,71,2
2934,11-05-2015,14,1
2508,27-12-2015,85,1
1527,14-05-2015,36,1
1431,07-11-2015,15,3
4148,09-02-2015,49,1
3862,05-03-2015,11,2
3402,11-04-2015,74,2
3178,08-12-2015,115,3
2134,26-09-2015,75,3
1038,23-04-2015,36,1
4780,19-09-2015,45,1
1251,26-11-2015,12,1
4293,30-09-2015,114,3
3676,24-10-2015,132,3
2992,09-11-2015,17,2
4124,22-05-2015,56,1
4756,18-09-2015,17,1
1422,04-10-2015,20,2
1229,20-03-2015,44,2
4733,19-01-2015,50,2
2053,17-09-2015,4,2
4230,15-03-2015,20,1
3968,12-11-2015,83,3
4935,02-04-2015,81,1
2290,12-01-2015,44,2
2143,25-07-2015,82,3
3657,22-01-2015,41,1
4369,25-08-2015,66,2
2639,12-11-2015,45,3
2706,14-08-2015,154,3
2133,05-08-2015,71,3
3635,23-07-2015,24,1
2734,30-03-2015,5,2
1080,14-05-2015,82,1
4413,11-10-2015,46,1
1729,28-08-2015,164,1
2167,18-10-2015,61,3
1391,19-03-2015,62,2
3347,05-06-2015,74,1
4091,28-12-2015,69,2
4589,10-07-2015,38,3
3590,27-02-2015,71,1
4147,02-01-2015,104,2
4187,14-09-2015,35,3
2613,11-04-2015,83,1
4197,03-11-2015,5,1
4553,13-06-2015,78,2
3045,26-03-2015,2,2
2079,19-07-2015,82,1
1108,30-07-2015,71,1
4306,26-04-2015,39,3
2761,02-03-2015,20,3
3931,08-03-2015,20,1
4351,08-05-2015,55,2
2788,03-09-2015,16,2
3962,28-05-2015,27,1
3690,21-05-2015,35,3
4937,28-06-2015,27,1
2544,20-01-2015,92,2
2439,31-10-2015,20,1
2952,11-08-2015,16,1
1472,19-09-2015,115,3
3781,21-04-2015,49,2
1079,09-09-2015,114,2
4636,05-01-2015,53,1
4644,25-08-2015,81,2
2226,17-02-2015,99,2
4477,15-02-2015,74,2
3132,29-08-2015,60,2
4295,24-03-2015,5,3
2918,11-12-2015,75,3
3167,03-02-2015,5,3
1993,22-05-2015,115,3
4643,08-08-2015,104,3
3999,06-02-2015,31,2
2625,22-03-2015,60,1
2398,08-01-2015,73,1
2945,19-07-2015,115,3
3523,26-04-2015,24,2
1726,26-12-2015,114,3
4540,24-02-2015,32,1
4479,10-02-2015,11,2
1472,11-02-2015,4,2
1149,12-12-2015,18,2
2504,02-08-2015,73,1
4835,09-12-2015,38,1
1832,17-11-2015,129,3
1403,25-03-2015,76,3
4856,18-01-2015,69,1
3369,22-02-2015,44,3
4364,24-12-2015,12,1
4686,12-11-2015,18,2
2876,22-03-2015,27,3
1449,26-01-2015,70,1
3499,04-05-2015,64,1
3462,16-05-2015,60,1
1512,23-02-2015,71,3
1551,14-01-2015,5,3
3993,18-02-2015,12,2
3494,25-03-2015,38,3
1819,25-06-2015,40,3
3581,06-09-2015,91,3
3763,29-04-2015,34,2
2807,03-07-2015,121,2
1133,26-03-2015,114,2
4923,19-04-2015,38,3
3912,06-01-2015,24,1
4312,19-10-2015,38,3
3141,13-08-2015,59,2
5000,10-02-2015,103,3
3954,21-01-2015,114,3
3928,18-07-2015,39,1
3827,30-09-2015,62,1
4699,08-02-2015,158,3
4747,08-06-2015,53,2
3028,09-06-2015,70,3
2851,16-03-2015,138,3
4417,25-02-2015,39,3
3822,07-03-2015,159,2
2288,31-05-2015,32,2
2184,30-06-2015,11,2
1345,21-07-2015,38,2
4441,09-11-2015,152,2
2540,16-02-2015,85,3
1997,06-06-2015,62,2
2294,26-07-2015,32,3
1523,28-03-2015,136,3
3165,18-08-2015,137,3
4831,12-04-2015,59,1
4073,02-11-2015,44,2
3661,25-07-2015,75,2
2019,09-10-2015,138,3
1092,16-05-2015,75,1
4078,14-11-2015,12,2
4753,21-06-2015,14,3
1279,10-09-2015,2,1
1012,19-11-2015,71,3
2362,23-11-2015,20,1
2789,06-02-2015,74,3
3229,07-08-2015,160,2
1715,03-05-2015,49,3
4351,16-01-2015,88,3
4397,27-06-2015,5,1
3653,21-10-2015,91,1
2730,10-11-2015,44,2
4321,27-10-2015,32,3
1086,17-11-2015,11,1
1708,28-12-2015,5,2
4293,24-08-2015,5,2
4524,22-04-2015,113,1
3783,08-03-2015,35,1
1460,24-06-2015,34,3
2960,19-12-2015,69,2
3442,12-10-2015,24,1
4059,07-05-2015,74,2
1822,03-03-2015,5,3
1584,10-07-2015,35,1
1624,04-02-2015,123,2
4877,06-11-2015,25,1
1567,11-04-2015,79,3
2018,04-01-2015,38,3
1182,01-09-2015,128,3
3401,02-08-2015,65,3
4547,18-01-2015,136,1
3547,21-10-2015,131,1
4831,06-04-2015,28,2
2851,01-01-2015,12,2
3072,28-02-2015,15,1
1398,15-04-2015,154,1
1779,28-10-2015,83,2
1823,27-11-2015,114,1
3360,14-11-2015,31,3
1565,15-10-2015,27,3
4321,08-05-2015,115,3
1293,05-03-2015,124,2
3331,25-07-2015,71,1
2408,19-05-2015,71,2
2742,10-10-2015,27,2
3934,01-05-2015,44,1
4742,22-06-2015,96,2
4405,22-07-2015,38,3
3229,25-03-2015,70,1
2817,22-12-2015,111,3
2741,17-02-2015,38,3
3562,30-12-2015,5,1
4442,10-06-2015,15,3
2022,05-02-2015,5,3
4380,03-11-2015,159,3
3687,22-12-2015,5,1
2077,07-05-2015,117,1
3273,15-03-2015,74,1
3736,27-11-2015,34,2
3190,28-03-2015,38,3
3295,28-07-2015,88,2
3276,30-06-2015,95,2
4405,06-01-2015,96,3
4266,31-07-2015,80,1
1372,25-06-2015,27,2
1242,13-12-2015,69,1
4820,01-05-2015,38,1
4702,08-11-2015,132,3
3687,16-07-2015,74,2
4115,20-03-2015,70,2
2236,03-02-2015,36,1
1026,15-03-2015,11,3
2678,20-03-2015,5,2
1934,04-08-2015,35,1
3525,14-02-2015,38,1
1354,29-11-2015,50,1
2782,09-04-2015,15,3
4456,16-05-2015,2,3
4869,03-04-2015,44,1
2454,26-08-2015,5,1
4222,20-08-2015,132,3
1358,11-09-2015,74,1
3393,15-02-2015,103,1
1615,03-12-2015,101,3
4734,12-07-2015,5,1
4946,04-11-2015,131,1
2419,22-08-2015,12,1
4989,03-06-2015,119,3
2961,27-05-2015,144,3
2707,07-03-2015,115,3
2010,06-11-2015,17,2
1502,16-04-2015,25,2
2600,29-04-2015,12,2
3603,30-01-2015,71,2
4352,14-04-2015,27,3
1477,16-05-2015,27,1
4938,24-11-2015,71,3
2745,27-01-2015,92,2
2738,09-11-2015,91,3
4170,19-01-2015,44,1
3776,17-05-2015,96,2
1062,18-09-2015,71,1
1546,03-01-2015,32,1
2020,19-11-2015,96,1
2366,18-01-2015,65,2
1107,03-01-2015,71,3
1407,29-07-2015,17,2
3718,26-02-2015,5,2
4808,26-07-2015,70,3
2940,21-05-2015,16,3
3048,10-12-2015,96,3
3165,15-06-2015,13,3
4306,28-12-2015,142,1
4302,05-11-2015,58,2
4516,29-03-2015,45,2
3582,31-03-2015,17,2
1534,10-07-2015,70,3
1844,24-07-2015,109,2
1218,05-07-2015,11,1
4482,30-11-2015,75,2
2574,11-12-2015,96,2
2767,27-01-2015,119,1
2794,29-09-2015,74,1
4228,26-03-2015,123,2
3062,08-06-2015,96,3
2365,21-06-2015,59,3
3775,07-07-2015,70,2
2232,06-05-2015,128,2
4156,03-08-2015,14,2
3643,20-09-2015,75,2
3470,04-10-2015,46,3
2602,11-12-2015,71,2
4796,10-06-2015,34,1
3289,09-08-2015,5,3
4470,31-03-2015,89,3
2502,07-02-2015,125,1
2205,07-03-2015,74,2
3201,21-01-2015,97,2
2882,25-06-2015,136,2
2757,16-12-2015,11,2
3679,30-08-2015,71,2
2380,12-02-2015,69,1
1825,06-10-2015,4,2
2868,18-07-2015,18,1
2709,20-08-2015,51,1
4585,16-07-2015,49,1
2634,22-04-2015,44,2
4832,03-12-2015,111,2
2032,28-07-2015,2,3
2061,27-12-2015,38,3
2210,13-01-2015,136,1
2346,05-08-2015,44,3
4315,26-04-2015,50,1
4166,26-07-2015,71,3
3907,25-10-2015,89,2
2706,22-03-2015,47,2
2855,05-08-2015,28,1
2074,10-04-2015,77,1
2840,27-05-2015,83,2
2247,31-05-2015,25,2
4063,14-07-2015,38,2
4780,03-07-2015,71,3
1081,06-03-2015,24,3
4843,02-03-2015,159,3
3246,27-08-2015,27,3
4009,14-07-2015,44,1
3697,03-10-2015,71,1
4579,29-10-2015,51,3
3803,06-10-2015,100,1
4108,21-07-2015,27,3
1664,01-04-2015,99,3
4179,06-03-2015,24,2
4172,18-02-2015,83,3
2851,17-02-2015,12,1
3385,22-06-2015,74,3
1303,08-09-2015,18,2
4487,22-01-2015,50,1
2392,23-03-2015,14,2
4218,03-10-2015,69,3
2891,02-07-2015,60,3
4474,10-12-2015,39,3
4437,28-07-2015,11,3
2648,08-11-2015,70,1
1081,03-05-2015,78,3
3071,21-01-2015,5,2
3409,20-05-2015,147,1
2768,01-01-2015,6,1
3424,16-08-2015,16,1
4610,19-04-2015,45,2
3090,04-11-2015,80,2
4585,01-05-2015,104,2
4388,20-03-2015,44,2
3751,01-01-2015,136,3
2650,11-05-2015,69,3
2448,08-06-2015,18,2
2652,26-12-2015,65,2
1385,19-11-2015,12,3
2960,31-08-2015,75,3
2736,02-03-2015,2,2
1768,21-04-2015,83,1
2002,20-10-2015,49,1
3046,18-11-2015,28,2
2284,18-03-2015,5,1
1708,18-09-2015,119,3
1952,23-11-2015,24,1
3497,08-09-2015,62,2
1479,14-05-2015,116,1
1237,09-04-2015,35,1
4353,24-08-2015,59,1
3528,18-08-2015,69,3
2092,04-09-2015,20,3
2514,02-11-2015,45,3
4790,16-05-2015,71,2
1948,25-08-2015,70,1
3581,16-01-2015,63,3
4778,26-03-2015,18,3
2601,26-03-2015,122,1
4678,31-03-2015,71,2
3642,24-02-2015,38,1
2957,19-09-2015,11,2
4585,28-09-2015,5,1
3637,10-07-2015,53,3
1353,09-02-2015,125,3
3257,13-02-2015,69,3
2524,10-09-2015,2,2
2035,23-12-2015,115,1
3658,26-09-2015,80,2
1901,29-11-2015,44,3
3247,13-01-2015,35,2
4308,24-01-2015,80,2
1305,24-05-2015,158,2
1011,09-12-2015,18,1
2234,29-07-2015,24,2
3744,08-12-2015,69,2
2903,08-08-2015,73,2
3036,12-07-2015,25,3
2465,27-12-2015,145,3
1233,20-03-2015,25,1
1366,29-05-2015,34,3
3741,06-08-2015,83,1
2230,28-05-2015,34,3
1206,15-05-2015,152,1
3690,24-04-2015,5,1
3620,18-06-2015,74,1
4759,20-02-2015,70,3
3543,11-10-2015,35,2
2792,29-07-2015,95,3
1929,10-07-2015,7,2
2433,23-08-2015,83,3
4941,15-01-2015,38,2
3547,07-10-2015,11,3
1290,24-04-2015,104,1
4207,28-08-2015,24,1
2107,01-03-2015,38,1
3050,11-03-2015,2,2
3814,21-07-2015,71,2
4875,13-09-2015,75,1
3691,08-08-2015,52,2
2433,14-03-2015,51,1
4757,09-01-2015,158,3
1407,29-04-2015,137,2
4718,12-06-2015,70,2
1240,14-04-2015,78,3
1792,15-08-2015,41,2
4486,09-11-2015,66,2
1757,15-06-2015,83,2
2186,01-07-2015,35,3
3752,15-04-2015,152,1
3051,29-11-2015,5,1
3688,23-10-2015,71,3
4676,15-01-2015,71,3
2142,25-06-2015,14,3
4939,29-06-2015,38,1
1806,06-07-2015,11,3
1595,05-10-2015,5,1
2086,09-03-2015,72,3
4251,03-10-2015,122,2
2689,30-04-2015,59,1
2560,26-11-2015,28,1
2393,17-04-2015,74,3
1669,19-08-2015,71,2
3500,21-04-2015,69,1
1213,03-03-2015,44,3
4598,18-11-2015,96,2
1404,03-05-2015,36,1
1693,09-02-2014,5,3
4275,30-10-2014,2,2
1969,05-01-2014,12,1
3185,12-06-2014,18,1
3474,29-10-2014,77,2
4828,28-10-2014,60,3
1157,04-10-2014,2,3
2692,23-06-2014,24,2
3399,25-05-2014,2,1
3792,30-07-2014,74,2
1077,30-08-2014,38,2
2711,23-10-2014,98,2
2298,02-10-2014,69,1
1991,25-12-2014,12,2
3821,08-03-2014,125,2
1591,29-12-2014,73,1
2966,08-10-2014,60,1
3795,04-02-2014,35,2
2970,11-11-2014,100,3
4468,02-05-2014,14,2
1244,25-11-2014,71,1
4121,25-07-2014,84,1
3424,08-05-2014,36,1
1341,21-04-2014,14,3
3801,25-08-2014,24,1
2230,24-07-2014,131,3
2323,27-12-2014,74,1
2907,02-11-2014,35,1
2447,26-07-2014,14,2
4272,15-05-2014,135,3
1433,22-09-2014,20,2
3846,04-08-2014,90,3
4694,05-12-2014,5,1
1748,27-07-2014,5,1
4410,24-11-2014,44,3
4636,26-03-2014,4,2
1867,19-11-2014,39,3
4334,16-03-2014,70,3
1034,24-02-2014,104,3
3461,19-05-2014,35,1
2488,26-08-2014,44,3
4150,24-03-2014,78,1
2412,12-12-2014,114,2
3505,31-07-2014,38,1
2718,11-08-2014,70,2
2564,14-01-2014,119,2
2005,18-10-2014,50,2
3835,03-02-2014,35,1
2402,29-09-2014,24,3
4343,26-04-2014,5,1
2562,30-04-2014,36,2
2753,23-02-2014,35,3
4553,04-11-2014,80,1
3760,07-03-2014,75,2
3729,24-12-2014,69,2
1674,07-06-2014,70,3
3817,29-12-2014,138,1
4933,02-07-2014,83,3
3836,14-06-2014,70,3
4925,26-09-2014,146,3
4886,04-07-2014,71,3
4504,21-01-2014,20,1
3830,28-01-2014,5,3
4234,22-01-2014,39,2
1727,11-08-2014,20,2
2511,10-11-2014,17,2
4232,07-07-2014,69,3
3081,18-07-2014,20,2
4906,17-07-2014,115,1
4018,28-02-2014,59,3
2890,13-02-2014,34,3
1822,05-06-2014,38,3
3849,18-02-2014,51,1
3238,03-07-2014,5,3
4458,21-03-2014,38,3
1522,24-12-2014,18,2
1419,08-12-2014,114,2
4652,26-08-2014,11,3
3896,06-04-2014,69,1
2754,04-06-2014,5,2
2068,21-07-2014,116,3
2522,17-07-2014,37,2
4434,28-01-2014,20,2
4896,05-03-2014,121,1
3462,21-09-2014,46,3
1341,08-11-2014,24,2
4036,14-06-2014,28,3
1811,13-11-2014,69,1
2247,11-08-2014,27,1
3727,13-07-2014,119,2
2626,09-08-2014,25,1
3225,19-09-2014,114,2
1483,25-01-2014,126,3
2062,22-08-2014,28,2
3310,09-09-2014,34,2
4500,25-10-2014,62,1
3643,06-03-2014,70,3
1887,05-04-2014,5,3
2196,12-02-2014,65,2
1791,02-02-2014,18,3
1402,14-10-2014,76,3
2279,03-01-2014,38,2
1650,20-01-2014,46,2
3776,02-07-2014,53,3
3753,28-12-2014,64,2
4868,24-12-2014,38,1
3682,24-12-2014,41,3
2344,20-11-2014,22,2
2585,17-05-2014,2,3
3839,21-06-2014,18,3
4747,11-05-2014,152,1
3900,12-06-2014,27,1
1146,21-02-2014,134,3
4683,09-07-2014,59,1
3775,06-03-2014,51,2
1816,20-06-2014,27,3
4624,12-06-2014,114,1
1108,22-05-2014,40,3
3942,05-11-2014,115,3
3257,02-09-2014,38,2
3329,09-11-2014,36,2
4272,14-08-2014,69,2
4292,16-05-2014,100,1
1694,01-10-2014,119,1
2431,17-01-2014,69,1
1026,08-03-2014,62,2
3137,27-02-2014,38,3
4153,28-09-2014,60,2
3026,30-03-2014,65,1
3106,20-04-2014,82,1
1419,12-03-2014,80,1
4656,02-03-2014,73,2
3119,01-10-2014,18,1
3628,01-08-2014,18,2
2236,27-11-2014,65,3
1472,15-02-2014,28,2
4652,11-09-2014,47,1
3044,17-09-2014,27,3
4570,04-04-2014,99,1
2855,13-06-2014,5,3
1344,28-01-2014,145,1
1586,11-03-2014,59,2
2390,22-10-2014,74,1
1425,24-06-2014,44,2
2736,13-05-2014,24,2
1621,13-02-2014,71,3
2904,28-09-2014,73,2
1285,21-06-2014,71,2
4251,14-11-2014,56,2
4314,15-06-2014,100,3
1037,06-06-2014,154,1
3115,29-10-2014,114,1
3550,17-04-2014,12,2
1285,29-05-2014,17,2
2806,13-03-2014,20,1
2751,08-02-2014,76,2
2001,05-02-2014,71,1
3895,17-02-2014,12,3
3527,03-11-2014,65,2
3033,28-02-2014,150,2
2761,31-01-2014,71,1
1011,15-02-2014,5,1
3703,30-04-2014,88,3
3595,06-01-2014,115,2
4169,09-08-2014,38,1
2025,31-05-2014,20,3
1430,12-01-2014,115,1
1410,25-12-2014,14,1
4588,02-09-2014,136,3
4291,07-08-2014,17,3
3444,08-04-2014,70,3
4134,26-12-2014,15,3
2365,14-08-2014,70,3
2816,18-01-2014,70,3
1146,28-03-2014,76,2
2071,24-03-2014,156,3
1291,01-08-2014,5,2
4490,21-01-2014,17,1
4280,26-06-2014,104,1
2056,19-12-2014,45,3
4112,08-09-2014,32,1
2416,16-02-2014,70,3
2955,07-06-2014,44,3
4403,11-01-2014,4,2
3164,24-09-2014,114,1
3038,13-04-2014,119,3
2231,22-06-2014,50,1
2079,25-02-2014,114,2
4152,07-12-2014,100,1
1891,05-07-2014,65,2
3811,21-07-2014,17,2
4129,10-11-2014,71,2
4016,23-07-2014,121,3
